topo_num,flow_num,target,label,prediction,rel_err
50,6,p99.99,467.8305,346.57278,0.25919157
50,7,p99.99,170.2248,209.91972,0.23319125
50,8,p99.99,133.2204,195.64088,0.46855056
50,9,p99.99,136.53235,182.2921,0.3351568
50,10,p99.99,164.612,181.86058,0.1047833
50,11,p99.99,554.91815,287.84845,0.48127764
50,12,p99.99,133.8276,195.65074,0.46196103
50,13,p99.99,505.70364,383.4698,0.24171042
50,14,p99.99,488.6976,385.8114,0.21053141
50,15,p99.99,161.17987,282.91287,0.7552618
50,16,p99.99,149.63197,198.03267,0.323465
50,17,p99.99,205.1343,204.19038,0.004601419
50,18,p99.99,467.93115,325.53217,0.3043161
50,19,p99.99,891.16376,282.69864,0.68277586
50,20,p99.99,457.19836,349.19144,0.23623645
50,21,p99.99,463.20642,387.55057,0.16333073
50,22,p99.99,485.8671,388.92554,0.1995228
50,23,p99.99,459.9222,339.25854,0.2623567
50,24,p99.99,453.42694,335.95975,0.25906533
50,25,p99.99,138.70776,183.02325,0.31948817
50,26,p99.99,134.10658,182.4933,0.3608079
50,27,p99.99,453.6556,336.46225,0.25833112
50,28,p99.99,211.36742,195.58662,0.07466048
50,29,p99.99,449.5031,284.94336,0.36609256
50,30,p99.99,448.20786,299.2081,0.33243448
50,31,p99.99,132.08379,182.33824,0.3804741
50,32,p99.99,136.50284,182.35074,0.33587503
50,33,p99.99,214.00499,195.32178,0.087302685
50,34,p99.99,866.70105,192.03781,0.7784267
50,35,p99.99,474.812,326.82327,0.3116786
50,36,p99.99,468.75632,387.09024,0.1742186
50,37,p99.99,134.99883,182.35957,0.3508234
50,38,p99.99,487.63022,386.43976,0.20751476
50,39,p99.99,494.81525,386.62567,0.2186464
50,40,p99.99,463.2883,293.63184,0.36620063
50,41,p99.99,189.82178,175.54097,0.075232685
50,42,p99.99,458.6926,335.8968,0.2677083
50,0,p99.999,495.33237,377.71112,0.23745924
50,1,p99.999,4744.9814,363.83023,0.92332315
50,2,p99.999,225.99788,246.92938,0.09261811
50,3,p99.999,525.8934,522.17865,0.0070636272
50,4,p99.999,198.66756,240.67311,0.21143639
50,5,p99.999,204.37952,240.96184,0.17899215
50,6,p99.999,536.3495,457.78275,0.14648426
50,7,p99.999,196.6214,259.1201,0.3178631
50,8,p99.999,142.89711,239.37944,0.67518747
50,9,p99.999,172.07965,219.66222,0.27651477
50,10,p99.999,219.41805,217.48613,0.0088047385
50,11,p99.999,1221.2334,371.0326,0.6961821
50,12,p99.999,175.05951,239.38564,0.36745286
50,13,p99.999,1080.7582,515.2773,0.52322614
50,14,p99.999,1325.6005,518.3184,0.6089935
50,15,p99.999,2942.5269,364.6268,0.8760838
50,16,p99.999,175.25768,240.87625,0.37441194
50,17,p99.999,225.46204,246.98047,0.09544146
50,18,p99.999,1315.6445,418.15762,0.6821652
50,19,p99.999,1834.0532,363.97415,0.8015466
50,20,p99.999,536.08307,461.465,0.13919127
50,21,p99.999,490.83484,520.95496,0.061365128
50,22,p99.999,752.6974,522.7535,0.30549318
50,23,p99.999,566.3434,447.88992,0.20915484
50,24,p99.999,490.74036,439.4224,0.104572535
50,25,p99.999,168.0937,219.10567,0.30347335
50,26,p99.999,159.7555,219.70094,0.37523246
50,27,p99.999,512.24274,440.16687,0.14070648
50,28,p99.999,224.10078,239.31401,0.06788564
50,29,p99.999,490.46326,367.28458,0.25114763
50,30,p99.999,533.5481,387.23904,0.27421904
50,31,p99.999,163.82703,219.4891,0.33976126
50,32,p99.999,161.90555,219.47217,0.35555685
50,33,p99.999,250.52757,238.99052,0.046051025
50,34,p99.999,922.0271,234.92194,0.7452115
50,35,p99.999,533.0997,419.54242,0.21301317
50,36,p99.999,530.0165,520.3868,0.018168688
50,37,p99.999,164.00473,219.54022,0.33862126
50,38,p99.999,518.41943,519.42004,0.0019301176
50,39,p99.999,537.68176,519.83936,0.033183932
50,40,p99.999,499.43317,378.97244,0.2411949
50,41,p99.999,273.27048,210.14854,0.23098701
50,42,p99.999,530.7123,439.38605,0.17208236
13,0,mean,151.2168,160.71391,0.06280458
13,1,mean,121.721016,124.65433,0.024098635
13,2,mean,292.92197,246.00346,0.16017407
13,3,mean,257.7836,248.6973,0.035247803
13,4,mean,252.86867,248.64195,0.01671505
13,5,mean,146.27646,122.98562,0.15922481
13,6,mean,212.93344,222.39877,0.04445207
13,7,mean,272.6557,246.88248,0.09452665
13,8,mean,154.63605,159.57056,0.03191042
13,9,mean,295.21057,245.11755,0.16968572
13,10,mean,102.22459,73.23457,0.2835914
13,11,mean,183.77556,197.72227,0.075889945
13,12,mean,264.69,222.21532,0.16046953
13,13,mean,106.60224,123.55407,0.15901947
13,14,mean,336.1182,288.76334,0.1408875
13,15,mean,274.0373,223.3478,0.184973
13,16,mean,266.13818,223.63748,0.15969414
13,17,mean,208.55902,187.42947,0.1013121
13,18,mean,153.07335,160.89267,0.051082134
13,19,mean,162.615,190.51978,0.17160022
13,20,mean,118.28449,125.99372,0.065175295
13,21,mean,294.1185,244.42812,0.1689468
13,22,mean,308.53293,279.61978,0.093711734
13,23,mean,102.10701,80.93027,0.20739752
13,24,mean,183.32262,198.95433,0.085268855
13,25,mean,146.20337,123.589,0.15467751
13,26,mean,182.70595,197.18298,0.079236746
13,27,mean,145.24529,122.78566,0.15463239
13,28,mean,189.46663,194.74066,0.027836204
13,29,mean,127.75406,125.42131,0.018259704
13,30,mean,245.06078,225.29483,0.0806573
13,31,mean,290.077,244.9701,0.15549976
13,32,mean,150.92093,161.37418,0.0692631
13,33,mean,144.98547,160.9787,0.110309124
13,34,mean,151.16579,161.34529,0.06734002
13,35,mean,224.00185,225.91399,0.00853622
13,36,mean,103.4869,122.58915,0.18458617
13,37,mean,333.75403,291.5189,0.12654573
13,38,mean,123.50698,166.33002,0.34672558
13,0,min,48.675003,48.489456,0.0038119555
13,1,min,39.263,35.202736,0.10341197
13,2,min,122.47499,85.63536,0.3007931
13,3,min,126.05,85.84953,0.31892478
13,4,min,118.11301,86.302444,0.2693231
13,5,min,37.312,37.2341,0.002087772
13,6,min,90.67497,75.51317,0.16721046
13,7,min,118.62501,86.294914,0.27254027
13,8,min,46.463,42.317093,0.0892303
13,9,min,124.97499,85.5267,0.31564945
13,10,min,21.536999,19.779716,0.08159363
13,11,min,76.38799,65.39286,0.14393795
13,12,min,100.661995,75.698265,0.24799556
13,13,min,35.075,37.51453,0.069551826
13,14,min,139.55,89.875755,0.3559602
13,15,min,102.637985,76.24362,0.25715977
13,16,min,94.58698,75.750946,0.19913983
13,17,min,65.812996,55.912247,0.1504376
13,18,min,50.137,48.831894,0.026030838
13,19,min,50.961994,43.14506,0.15338749
13,20,min,34.649998,37.282936,0.075986624
13,21,min,107.49997,85.48137,0.20482427
13,22,min,130.22502,88.454155,0.32075912
13,23,min,20.012001,15.985746,0.20119202
13,24,min,69.78701,65.4783,0.061740816
13,25,min,35.275,37.365437,0.059261084
13,26,min,72.52501,65.383934,0.098463595
13,27,min,33.45,37.232677,0.113084555
13,28,min,73.575,64.96467,0.11702794
13,29,min,31.674995,30.721241,0.030110657
13,30,min,105.51302,76.61675,0.2738645
13,31,min,118.19999,85.58333,0.2759447
13,32,min,47.41199,48.60858,0.025238156
13,33,min,47.500008,48.517735,0.021425843
13,34,min,49.586998,48.81446,0.015579402
13,35,min,95.08797,76.62397,0.19417804
13,36,min,33.1,37.172745,0.12304366
13,37,min,134.13797,93.77146,0.30093277
13,38,min,49.562004,52.30033,0.055250525
13,0,p25,123.53798,128.28337,0.03841245
13,1,p25,94.93799,94.94435,6.699562e-05
13,2,p25,244.7,203.97888,0.16641241
13,3,p25,226.21303,206.1995,0.08847207
13,4,p25,221.26303,206.87062,0.06504661
13,5,p25,111.01301,92.44803,0.16723245
13,6,p25,183.41899,181.16035,0.012314081
13,7,p25,235.46297,205.02248,0.12927932
13,8,p25,127.862015,128.55972,0.005456686
13,9,p25,246.78806,203.3114,0.17616999
13,10,p25,72.62499,51.346546,0.29299068
13,11,p25,154.70003,158.48311,0.024454355
13,12,p25,216.88698,180.9297,0.16578805
13,13,p25,81.02499,93.0491,0.14840007
13,14,p25,298.76297,255.20526,0.14579356
13,15,p25,227.05,182.35669,0.1968435
13,16,p25,219.10002,182.16348,0.16858298
13,17,p25,164.76196,155.19228,0.058081865
13,18,p25,125.038025,128.08133,0.02433908
13,19,p25,143.86302,155.36368,0.07994175
13,20,p25,93.58699,96.06758,0.026505709
13,21,p25,246.33098,202.70073,0.17712045
13,22,p25,270.96198,241.21178,0.109794736
13,23,p25,77.6,58.20887,0.24988568
13,24,p25,154.02498,159.52953,0.03573799
13,25,p25,110.799995,92.96151,0.16099715
13,26,p25,153.75002,158.05447,0.02799642
13,27,p25,110.125,92.21239,0.16265708
13,28,p25,158.26303,155.4916,0.017511606
13,29,p25,102.71299,97.74514,0.04836631
13,30,p25,208.29349,183.99252,0.11666691
13,31,p25,241.17503,202.94145,0.15853041
13,32,p25,123.07499,128.764,0.046223998
13,33,p25,117.74999,128.62393,0.09234774
13,34,p25,123.24999,128.79259,0.044970393
13,35,p25,192.68404,184.53316,0.042301774
13,36,p25,80.98799,92.05585,0.13666046
13,37,p25,295.31198,255.40353,0.13513994
13,38,p25,100.937996,129.394,0.28191566
13,0,p50,147.37502,158.851,0.077869296
13,1,p50,117.41199,119.412186,0.017035723
13,2,p50,285.98804,240.35918,0.15954816
13,3,p50,254.88797,242.82329,0.0473333
13,4,p50,249.663,243.73627,0.02373892
13,5,p50,140.76305,114.80551,0.18440586
13,6,p50,209.81303,214.83742,0.023947
13,7,p50,268.13754,241.32393,0.09999949
13,8,p50,150.86299,160.30312,0.06257415
13,9,p50,288.22498,239.54688,0.16888922
13,10,p50,99.40001,66.455894,0.33142972
13,11,p50,180.13103,189.9086,0.05428028
13,12,p50,256.913,215.05214,0.16293788
13,13,p50,99.47501,115.60547,0.16215587
13,14,p50,333.16202,305.92297,0.081759155
13,15,p50,267.12494,216.31805,0.19019896
13,16,p50,258.73798,216.35008,0.16382557
13,17,p50,201.95,192.35036,0.047534764
13,18,p50,149.45001,158.34978,0.059550166
13,19,p50,160.38698,190.49422,0.18771625
13,20,p50,114.474976,119.188,0.041170835
13,21,p50,288.11206,238.82259,0.17107743
13,22,p50,305.27502,286.95114,0.060024202
13,23,p50,98.962006,74.40018,0.24819452
13,24,p50,179.75002,191.11732,0.063239574
13,25,p50,140.63803,115.40903,0.17938966
13,26,p50,179.27496,189.40161,0.056486726
13,27,p50,139.537,114.437225,0.17987901
13,28,p50,185.21251,186.64598,0.007739663
13,29,p50,125.11299,122.903244,0.017661989
13,30,p50,240.23697,218.31795,0.091239154
13,31,p50,282.8,239.05632,0.15468061
13,32,p50,147.23798,159.39073,0.08253825
13,33,p50,140.98796,159.34323,0.13019037
13,34,p50,147.50002,159.34033,0.08027327
13,35,p50,220.62498,218.98964,0.0074123144
13,36,p50,99.61299,114.27951,0.14723504
13,37,p50,330.73807,303.5445,0.08222085
13,38,p50,120.713,157.27287,0.3028661
13,0,p75,174.78796,189.37427,0.08345139
13,1,p75,143.78699,147.76196,0.027644873
13,2,p75,333.92502,284.3548,0.14844716
13,3,p75,285.76245,287.16705,0.0049152374
13,4,p75,281.238,287.25473,0.021393657
13,5,p75,175.57498,145.54288,0.17105001
13,6,p75,238.81194,257.7004,0.079093456
13,7,p75,304.80005,285.28537,0.06402451
13,8,p75,177.39998,187.41815,0.056472182
13,9,p75,336.8,283.3564,0.15868044
13,10,p75,127.438,88.13248,0.3084286
13,11,p75,208.83702,230.30508,0.10279822
13,12,p75,304.33694,257.88394,0.15263677
13,13,p75,125.30599,146.23747,0.16704297
13,14,p75,370.01288,333.3131,0.09918511
13,15,p75,313.73108,259.00726,0.17442906
13,16,p75,306.72504,259.3494,0.15445638
13,17,p75,245.575,220.4908,0.10214478
13,18,p75,177.21301,189.5341,0.06952703
13,19,p75,178.49997,219.53423,0.22988379
13,20,p75,139.40002,148.8571,0.06784129
13,21,p75,335.43747,282.59082,0.15754545
13,22,p75,342.51297,322.2983,0.05901867
13,23,p75,123.82502,95.44537,0.22919154
13,24,p75,208.91296,231.63763,0.108775735
13,25,p75,175.11302,146.2068,0.16507179
13,26,p75,207.78096,229.71422,0.10555947
13,27,p75,173.99998,145.29495,0.16497147
13,28,p75,215.76303,226.99826,0.05207205
13,29,p75,150.363,147.78743,0.017129064
13,30,p75,276.82495,261.1741,0.056536973
13,31,p75,331.82498,283.21017,0.14650738
13,32,p75,174.71901,190.10368,0.08805382
13,33,p75,167.84999,189.70598,0.13021147
13,34,p75,174.98802,190.06224,0.08614433
13,35,p75,251.69101,261.871,0.0404464
13,36,p75,121.99999,145.08806,0.18924642
13,37,p75,368.775,335.90527,0.08913219
13,38,p75,143.27501,194.81918,0.35975695
13,0,p95,219.762,246.31517,0.12082696
13,1,p95,187.45004,200.09879,0.06747794
13,2,p95,410.92984,351.09558,0.145607
13,3,p95,336.025,354.70462,0.055590034
13,4,p95,331.42493,353.8667,0.06771302
13,5,p95,232.45004,197.22108,0.15155494
13,6,p95,286.44998,323.36005,0.12885344
13,7,p95,366.4869,351.7484,0.04021561
13,8,p95,220.83801,242.62689,0.09866452
13,9,p95,414.1648,349.72287,0.15559489
13,10,p95,170.90002,127.890045,0.2516675
13,11,p95,255.63702,293.39636,0.14770687
13,12,p95,384.48788,323.95514,0.15743732
13,13,p95,175.00002,198.07327,0.13184714
13,14,p95,428.56302,398.71036,0.069657564
13,15,p95,391.37015,324.26022,0.17147428
13,16,p95,383.88153,325.60364,0.1518122
13,17,p95,316.4,280.07013,0.11482257
13,18,p95,222.13103,246.6894,0.11055803
13,19,p95,209.38695,279.2055,0.3334427
13,20,p95,178.58797,199.3056,0.11600804
13,21,p95,412.08606,348.8471,0.15346056
13,22,p95,401.92493,389.99362,0.029685378
13,23,p95,158.013,134.57433,0.14833385
13,24,p95,255.91519,294.98523,0.15266788
13,25,p95,233.90994,198.03352,0.15337706
13,26,p95,254.74998,292.61914,0.1486522
13,27,p95,232.11977,196.96368,0.15145665
13,28,p95,266.74997,290.63647,0.08954644
13,29,p95,185.87505,195.91704,0.05402553
13,30,p95,337.68802,327.1744,0.031134069
13,31,p95,410.36212,349.84863,0.14746362
13,32,p95,219.71294,247.25188,0.12534058
13,33,p95,212.65004,246.61275,0.15971172
13,34,p95,220.02501,247.05617,0.12285495
13,35,p95,300.7958,328.0027,0.09044969
13,36,p95,158.56223,196.71829,0.24063778
13,37,p95,428.76193,402.01923,0.06237191
13,38,p95,178.73697,255.25684,0.4281144
13,0,p99,255.45157,292.22415,0.1439513
13,1,p99,222.5436,240.27989,0.079698086
13,2,p99,470.90573,410.90704,0.12741125
13,3,p99,376.12137,414.3832,0.10172737
13,4,p99,370.49707,413.1629,0.11515832
13,5,p99,275.64722,239.92314,0.1296007
13,6,p99,324.01202,380.71945,0.1750164
13,7,p99,419.2814,411.72592,0.018020093
13,8,p99,255.16888,282.2481,0.10612273
13,9,p99,477.34988,409.57047,0.14199108
13,10,p99,209.95924,159.6087,0.239811
13,11,p99,293.86307,347.2332,0.18161559
13,12,p99,448.05496,381.88104,0.14769155
13,13,p99,220.47389,240.97406,0.09298229
13,14,p99,474.91208,449.83142,0.052811146
13,15,p99,451.5439,381.64084,0.15480906
13,16,p99,441.33804,382.90756,0.13239396
13,17,p99,370.812,327.559,0.116644084
13,18,p99,256.99344,293.01184,0.14015305
13,19,p99,244.12495,310.20203,0.2706691
13,20,p99,210.19318,239.83952,0.1410433
13,21,p99,473.44244,408.84866,0.13643426
13,22,p99,448.2893,442.7668,0.012319028
13,23,p99,186.34996,157.2211,0.15631264
13,24,p99,294.3912,348.48914,0.18376207
13,25,p99,279.4937,240.6465,0.13899136
13,26,p99,291.96616,346.64142,0.18726575
13,27,p99,277.90503,239.7588,0.13726354
13,28,p99,315.7195,345.9586,0.095778346
13,29,p99,214.43799,228.44792,0.06533325
13,30,p99,387.2248,384.8244,0.0061989427
13,31,p99,473.20792,409.98575,0.13360333
13,32,p99,255.13919,293.08838,0.1487391
13,33,p99,247.82501,292.45255,0.18007684
13,34,p99,255.15912,293.10593,0.14871824
13,35,p99,338.32495,385.47122,0.13935208
13,36,p99,188.53696,239.51555,0.2703904
13,37,p99,475.18695,455.61337,0.04119134
13,38,p99,206.40312,304.56085,0.47556317
13,0,p99.9,299.23303,336.81082,0.12558031
13,1,p99.9,267.39075,283.31754,0.059563756
13,2,p99.9,555.7288,458.1191,0.17564273
13,3,p99.9,420.30695,462.00055,0.099197984
13,4,p99.9,420.97726,460.09586,0.09292328
13,5,p99.9,326.652,282.14777,0.13624358
13,6,p99.9,365.48718,428.14496,0.17143631
13,7,p99.9,482.7306,458.46494,0.050267518
13,8,p99.9,298.74994,326.21393,0.091929674
13,9,p99.9,562.0408,456.47028,0.1878342
13,10,p99.9,286.80136,194.9692,0.3201943
13,11,p99.9,343.41983,394.40378,0.14845955
13,12,p99.9,524.7041,429.878,0.18072301
13,13,p99.9,280.41772,283.16516,0.009797692
13,14,p99.9,534.35693,495.63257,0.072469115
13,15,p99.9,537.5559,428.9103,0.20211035
13,16,p99.9,519.9638,431.01572,0.17106593
13,17,p99.9,452.62506,373.1459,0.175596
13,18,p99.9,299.80447,337.7937,0.1267134
13,19,p99.9,292.59995,357.71744,0.22254789
13,20,p99.9,259.1847,280.96362,0.0840286
13,21,p99.9,549.1774,455.62445,0.17035109
13,22,p99.9,509.31577,490.63882,0.036670625
13,23,p99.9,234.41649,192.10934,0.18047851
13,24,p99.9,336.34995,395.87833,0.17698348
13,25,p99.9,348.7696,282.9352,0.18876183
13,26,p99.9,337.73813,393.66235,0.16558456
13,27,p99.9,341.8788,281.96298,0.17525458
13,28,p99.9,380.49963,393.30176,0.03364551
13,29,p99.9,261.71298,268.54144,0.026091456
13,30,p99.9,449.86478,432.49835,0.038603663
13,31,p99.9,554.94464,457.085,0.1763413
13,32,p99.9,300.41022,337.8638,0.1246748
13,33,p99.9,294.03098,337.01462,0.14618742
13,34,p99.9,300.40002,337.68222,0.12410855
13,35,p99.9,382.7194,433.28955,0.13213372
13,36,p99.9,227.42851,281.7135,0.23869038
13,37,p99.9,536.55994,501.585,0.06518364
13,38,p99.9,237.34474,351.6263,0.48150027
13,0,p99.99,354.1487,378.23938,0.06802416
13,1,p99.99,327.32858,325.84384,0.0045359135
13,2,p99.99,639.8108,500.36926,0.21794182
13,3,p99.99,469.1325,504.80078,0.076030254
13,4,p99.99,457.61014,501.689,0.096324086
13,5,p99.99,378.20624,326.01614,0.13799375
13,6,p99.99,416.66885,472.51877,0.13403904
13,7,p99.99,536.3956,500.49673,0.06692618
13,8,p99.99,349.19846,367.85678,0.05343187
13,9,p99.99,632.8929,498.68472,0.21205509
13,10,p99.99,375.39093,233.99992,0.37665004
13,11,p99.99,398.5717,439.03992,0.101533175
13,12,p99.99,592.65405,474.4584,0.19943446
13,13,p99.99,323.81448,326.87817,0.009461284
13,14,p99.99,588.79443,527.0343,0.10489249
13,15,p99.99,607.9659,472.50092,0.2228167
13,16,p99.99,606.96344,475.2683,0.21697372
13,17,p99.99,530.6801,413.11392,0.22153872
13,18,p99.99,352.49823,379.7591,0.07733619
13,19,p99.99,324.112,398.60654,0.22984195
13,20,p99.99,301.9633,322.65076,0.06850994
13,21,p99.99,616.5524,497.86002,0.19250983
13,22,p99.99,560.58594,526.27545,0.06120467
13,23,p99.99,271.26263,229.36441,0.15445632
13,24,p99.99,381.8314,440.38235,0.15334249
13,25,p99.99,407.09164,326.64423,0.19761503
13,26,p99.99,389.7493,438.37546,0.124762654
13,27,p99.99,400.21783,325.92245,0.18563735
13,28,p99.99,441.73898,439.27878,0.005569339
13,29,p99.99,299.681,307.87595,0.027345538
13,30,p99.99,535.3125,476.5652,0.10974395
13,31,p99.99,628.5564,499.52988,0.20527434
13,32,p99.99,347.6185,379.37033,0.09134102
13,33,p99.99,343.59888,378.36868,0.10119307
13,34,p99.99,353.60266,379.20407,0.07240164
13,35,p99.99,438.71646,477.32294,0.08799875
13,36,p99.99,280.06464,325.7077,0.16297328
13,37,p99.99,592.50604,534.35614,0.098142266
13,38,p99.99,275.83765,397.89435,0.44249475
13,0,p99.999,435.48245,499.81326,0.14772308
13,1,p99.999,405.96768,421.49707,0.03825271
13,2,p99.999,679.4584,694.3693,0.021945357
13,3,p99.999,510.49753,700.7468,0.37267423
13,4,p99.999,474.70856,696.6105,0.4674487
13,5,p99.999,501.24838,424.6086,0.15289778
13,6,p99.999,487.9204,649.48724,0.3311336
13,7,p99.999,589.62665,694.90405,0.17854929
13,8,p99.999,429.22018,477.93164,0.11348832
13,9,p99.999,659.9411,691.8265,0.048315525
13,10,p99.999,458.36896,291.58292,0.36386853
13,11,p99.999,439.73053,596.6515,0.35685706
13,12,p99.999,638.7581,652.0024,0.02073443
13,13,p99.999,373.98056,425.91473,0.13886869
13,14,p99.999,648.0706,729.0423,0.12494266
13,15,p99.999,722.7162,649.83844,0.10083866
13,16,p99.999,660.875,653.4765,0.011195004
13,17,p99.999,620.1428,548.8818,0.11491072
13,18,p99.999,441.63663,502.25955,0.13726878
13,19,p99.999,355.64655,521.35876,0.46594644
13,20,p99.999,320.39035,419.85196,0.31043887
13,21,p99.999,650.90753,690.6343,0.06103289
13,22,p99.999,648.615,729.68866,0.12499511
13,23,p99.999,310.7459,280.01758,0.098885715
13,24,p99.999,458.91556,598.7066,0.30461168
13,25,p99.999,440.81778,425.68234,0.034334898
13,26,p99.999,434.74902,595.6184,0.37002814
13,27,p99.999,448.30664,424.52524,0.05304718
13,28,p99.999,551.33124,596.4218,0.08178496
13,29,p99.999,336.59048,391.51163,0.16316903
13,30,p99.999,565.5386,655.6384,0.1593169
13,31,p99.999,686.2268,693.12933,0.010058641
13,32,p99.999,413.70004,501.5047,0.21224236
13,33,p99.999,413.15518,499.89728,0.20995045
13,34,p99.999,428.70642,501.38583,0.16953194
13,35,p99.999,536.9055,656.70795,0.223135
13,36,p99.999,358.79907,424.13986,0.18210971
13,37,p99.999,652.2381,743.29767,0.13961089
13,38,p99.999,300.5465,531.8746,0.76969135
11,0,mean,70.00611,60.84751,0.1308257
11,1,mean,86.905846,105.389786,0.21268928
11,2,mean,75.287926,82.96006,0.101903915
11,3,mean,54.30584,65.77455,0.21118748
11,4,mean,101.458755,69.97605,0.31030053
11,5,mean,96.4165,82.69959,0.14226717
11,6,mean,110.92604,60.211937,0.45718843
11,7,mean,58.83458,69.617065,0.18326783
11,8,mean,73.82936,71.51552,0.03134042
11,9,mean,62.58015,61.410213,0.018694997
